GroundTruth,Prediction
تم وقفه ليسَ لاجل ينباع او لعمل شي ضد الرعية والقرية. بل الواقف من اجداد احدنا لاجل عمار مدرسَة,ثم وقفه ليسَ لاجل لينباع او لعمل شي ضد الرعية والقرية. بل الوقف من اجداد احدنا لاجل عمار مدر سَة
ولاجل قداديسَ ١٢ ولاجل قبر خاص العايله تحت المذبح ولاجل عمل الخير الي القرية لكي يفيد,ولاجل قد اريسَ ١٢ ولاجل قبر خاص العايلة تحت المذبع ولاجل عمل الخر الي القرية لكي يفيد
المحسَنين والواقفين من بيت حبيش وخلافهم الذين ايضا عملوا هذه الحسَنات والاوقاف لاسَتجلاب,المحسَنين والواقفين من بيت حبيسا وخلافهم الذين ايضا عملوا هذه الحسَنات والاوفاق لاسَنجلاب
وكسَب الاشيا الروحية. ومن قديم الزمان كنيسَة الدير مفتوحة عن ايام جدنا وابونا. ونحن,وكتسَب الاشيا الروحية. ومن قديم الزمان كنيسَة الرير مفتوحة عن ايام جدنا وابونا. ونحن
ايها السَيد الجليل الكلي الشرف والفأيق الاحترام ماري انطون عريضه ادام الله سَمو رياسَته للدوام,ايها السَيد الجليل الكلي الشوف والفأئيف الاحترام ماري انطوسن عريضه ادام الله سَمو رباسَته للدوام
فاقطعوا كل آمل من صداقتنا. طلب منا الريسَ ان نحرر لسَيادكم تذكي في البادريه. اجبناه بانهوا,فاقطعوا كل آمل من صداقتنا. طلب منا الريسَ ان نحرر لسَيادتكم تفكي في البادريه. اجبناه بانهوا
نزكيهم في الآداب فقط. وبذات المعروض نقول ان عملهم كان مضادد طقسَنا الماروني وامر سَيادتكم,نزكيهم في الآداب ففط. وبذات المعروض نقول ان عملهم كان مضارد طفسَنا الماروني وامر سَيادتك
فهو لم قبل ذالك منا قصده ابهام ذالك . ونحن قد رفضنا طلبه. قد جمع ريسَ الاخوية والموظفين,فهوا لم قبل ذالك منا قصده ايهام ذالك. ونحن قد رفضنا طلبه. فد جمع ريسَ الاخوية والمسَوظفين
مع البادري اسَتنذلاوسَ وذالك في الليل. وقرروا ان يبقوا القديم على قدمه بدون تغير احد منهم,مع البادري اسَتنذلاوسَ وذالك في الليل. وفردوا ان يبقوا القديم على قدمه بدون تغير احو منهم
مطلقاً وعلى ما سَمعنا انهم قالوا للاخوه ان الاخوية تحسنهم. ثانياً ان محل وجود ديرهم في القبيات,مطلقاً وعلى ما سَمعنا انهم قالو للاخوه ان الاخوبية تخسهم. فانيً ان محل وجود ديبرهم في القبيات
هوا كان كنيسَة على اسَم مار ضوميط كان يصير الجناز للامواة بهِ والمقبرة كانت بمحل الدير ذاته.,هوا كانذ كنيسَة علي اسَم ما ر ضوميط كان يصير الجناز لللامواة به والمغبوة كانت بمحل الدير ذاته.
وان محل الدير المذكور انوقف من عيلة بية حبيش في القبيات مع عموم الاملاك الذي بجوارهِ وانعطا,وان محل الدي المذكور انوقف من عيلة بية حبيشا في القبيات مع عموم الاملاك الذي بجواره واعطا
هذه الوقف دون ثمن علي سَبيل كنيسَة مفتوحة للشعب مدرسَة مجانناً شمعتين تنضوي وقة,هذه الوفق دون تمن علي سَبل كنيسَة مفتوحة للشعب مسورسَة مجانناً شمعتين تنضوي دقة
الجناز. قبر لااصحاب الوقف مع ١٢ قداسَ كل سَنة. والقبر قد قبر فيهِ كهنة عيلتهم واحد اعوامهم,الجناز. قبير لاصحاب الوقف مع ١٢ فواسَ كل سَنة. والغير قد قبر فيهِ كهنة عيلتهم واحد اعواهم
والوقف جملة محلاة من اقاربنا وخلافهم دونه ثمن للدير وكل ذلك لاجل عمل الخير. وذيد علي,والفرقف جملة محلاة من افاربنا وخلافهم دون تمن للدير وكل ذالك لاجل عمل الخير. وزيد علي
غب لثم اناملكم الطاهرة المقدسَة والتماسَ البركة من فمكم الاقدسَ علي الدوام. المعروض لسَيادتكم بانوا قد حضر الاب يوسَف,غب لثم افاملكم الطاهرة المقدسَة والتماسَ البركة من فمكم الاقوسَ علي الدوام. المعروض لسَيادتكم بانوا قد حضر الاب يوسَف
ذالك انوا في ابتدا عمار الكنيسَة العتيقه قد تسَاعدوا علي ما بلغنا بدنًا ونقدًا. وفي,ذالك انوا في ابتداعمار الكنيسَة القيقه فد تسَاعدوا علي ما بلغنا بدنا ونقداً. وفي
ريسَ عام الكرمل للقبيات وغب المقابلة احكالنا بانوا متقدم من بعض كهنته واوجه بالقرية معاريض تمسَ,ريسَ عام الكرمل اللقبيات وغب المقابلة احكالنا بانوا متقدم من بعض كهننه واوجه بلغرية معاريض تمسَ
بشرف وادآب البادري اسَتنذلاوسَ وبطرسَ السَاكنين دير قريتنا. فاجبناه انهوا لا علم لنا بذالك سَوا,بشرف واداب البادري اسَتنذلاوسَا وبطرسَ السَاكنين دير قريتنا. فاجبناه انهوا لا علم لنا بذالك سَوا
ان البادريه المذكورين قد حرضوا الاخوة العوام جهاراً في مسَألة الاخوية ضد مجمعنا اللبناني واومر سَيادتهُ,اذ البادريه المذكورين قد صرضوا الاخوة العوام جهاراً في مسَالة الاخوية ضد مجمعنا اللبناني واوامر سَيادتهُ
وبمدة المطارين الذين كانوا قبل سَيادة مطراننا الحالي ما كانوا البادريه يتداخلوا في طقوسَ طابفتنا الموارني,وبمدة المطرارين الذين كانوا قبل سَيادة مطرافنا الحالي ما كانوا البادريه يقتداخلوا في طفقوسَ طابفتنا المورانوم
فعليه يا حضرة الاب نحن نودكم ونعزكم بكل الامور مشروط فيه عدم مداخلتكم بطقوسَنا واوامر سَيادة مطراننا,فعليه باحضرة الاب نحق نودكم ونعزكم بكل الاور مشروط فيه عوم مواخلتكم بطفوسَنا واوام سَيادة مطرانا
لانوا نحن ومن يلوذ بنا لا نبدي كل موجود على ما يمسَ شرف الطقسَ الماروني واوامر راعينا الجليل.,لانوا نحن ومن يلوز بنا لانبدي كل موجود على ما يمسَل شرف الطقسَ الماروني ولوام داعينا الجليل.
ولا سيما نرغب من كل قلبنا انه تكونو باتفاق مع سَيادته واذا وقع ادنا خلل بينكم وبين سَيادته .,ولا شيما نرغب من كل قلبنا انه تكونو باتفاق مع سَيادته واذا وفع ادنا خلل بينكم وبين سَيادته.
٢٩,٩
قبول كهنة الرعايا. وايضا الاغراب لم قبلوا يرافقوا الجثة ولا يتوجهون للدير بل رجعوا,قبول كهنة الرعايا. وايضا الاغراب لم قبلوا يرافقوا الخية ولا يتوجهون للدير بل رجعوا
لقريتهم عندقت. فهذه الاعمال التى عمَّا تجرى من الرهبان المذكورين هي غير مرضية باعتداهم,لقريتهم عندقت. فهذه الاعمال التى عمّا تجرى من الرهبان المذكورين هي غير مرضية باعنداهم
