GroundTruth,Prediction
قسم دے کۀ مې خاوري ستا د ګور وانۀ خيستې,قسم دے که مې خاورې ستا د ګور وانه خيستې
محبت خپله سپېځلې معنٰی بائيله,محبت خپله سپېځلې معني بائيله
سلام پاکستانه ،سلام پاکستانه,سلام پاکستانه، سلام پاکستانه
اوبه د ګوز ګودر خوږې دى,او به د کوز ګودر خوږې دي
شاعري د انسان دوستۍ او بشردوستۍ شاعري ده، چې ننداره ئې,شاعري انسان دوستۍ او بشردوستۍ شاعري دهـ چې ننداره ئې
مومنانو ته ئې پوست زړۀ او ځيګر دے,مومنانو تا ئې فوست زاړ او رځيګر دے
بعيده خبره هم نه ده ـ  او دا هم کيدے شی ـ  چې د,بعيده خبره هم نه ده ـ او دا هم کېدے شـ چې د
بله يوه لاره هم نشته د وحدت نه بغېر,بله يوه لار هم نشته د وحدت نه بغېر
خټك خوشحال خان، فال نامه، مرتبه حبيب الله رفيع,خټك خوشحال خان خال نامه مرتبه حبيب الله رفيع
غلام جان له کندهاره وردګو ته ولاړ او غوښته یی چی هلته د خپل,غلام جان له کندهار ودرګو ته وکاړ او غوښته يی چی هلته د خپل
کله ادب په ژوند پسې ځي اوترجماني ئې کوي او,کله ادب په ژوند پسې ځي او ترجماني ئې کوي ـ او
او د غزل ډېره برخه ئې په اخلاقياتو او تصوف اډانه ده.,او د غزل ډېره برخه ئې په اخلاقياتو او تصوف اړانه دهـ
خپله يې پاكې جامې واغوستلې او د خسرو پروېز قبر له,خپله ئې پاکې جامې راغوستلې او د خسرو پروبز ترله
يو لوے تندر له وريځې,يو لوے تنذرله وريڅې
آصف خان د نور جهان مشر ورور وۀ ـ  جهانګير چې کله د نور جهان سره,آصف خان د نور جهان مشر ورور وۀ ـ جهانګير چې کله د نور جهان سره
هم دغه ده په اصل کښې د خدائے پېژندګلي,هم دغه ده په اصل کښې د خدائے پېژندګلۍ
سپوږمۍ او ستوري څۀ کړې چې دا نمر به ورله راوړم,سپوږمۍ او ستوري څۀ کړي چې دا نمر به ورله راوړم
اعتماد خو سود اؤ زيان دے قتل کړے,اعتماد خو سود اؤ زيان دے قتل کړے
وي او پښتنو کښې  اتفاق نه وي. هم هغه ده چې ده خوشحال,وي او پښتنو کښې اتعاق نه ويـ هم هغه ده چې دې خوشحال
په والله که ترې يو کس جنت ته لاړ شي,په والله که ترې يو کس جنت ته لاړ شي
﻿او خانانو له به ئې هم ډېر اکرام او مدار,او خانانو ته به ئې هم ډېر اکرام او مدار
دغه شان ئې په ډېرو شعرونو کښې احاديث مبارک هم,دغه شان ئې په ډېرو شعرونو کښې احاديث مبارک هم
دا الزام ورله پوره دے چې پښتون دے,دا الزام ورله پوره دے چې پښتون دے
سرېزه كښې په مخ نمبر اووم ليكی,سرېزه کښې په مخ تمبر اووم ليکي
سره زمزمه کولې شوې ـ  دلته دَ نمونې په توګه دَ فقير,سو زمزمه لولې شوې. دلسه د لمونې په خوګه د تهر
ګلاب،يوسف عليه السلام او بی بی زليخا،پېښور،رحمان ګل پبلشرز، س ن,"ګلاب، يوسف"" او بی بی زلينې، پېښور، رحمان ګل پېلشرز، سن"
ټولګه ښاغلی پرېشان خټك بازيافت كړې ده,ټولګه ښاغلی پرېشان خټك بازيافت كړې ده
ځکه چې که يو طرف ته مغلو د دوى د سونو کالو حکومت,ځکه چې که يو طرف ته مغلو د دوی دسونو كالو حکومت
شاه خټك، خوشحال او فولكلور د داور خان داؤد,شاه خټك، خوشحال او فولكلور د داور خان داؤد
پښتو ژبه او پښتو رسم و رواج د پښتو د ائين دوه داسې,پښتو ژبه او پښتو رسم و رواج د پښتو د ائين دوه داسې
د رحمتونو  دے په تا باندې باران وطنه,د رحمتونو دې په تا باندې باران وطنه
محسن احسان كړې وه چې د اكېډمۍ له خوا په,محسن احسان كړې وه چې د اكېډمۍ له خوط په
كتاب لوستو. ډېر ډېر به يې,كتاب لوستو دېر دېر به يې
موصوف د حضور په مينه مست د ے.او د روحانيت او,موصوف د حضور په مينه مست دے او د روحانيت او
مخ وه. د ځائے مسئله، د مالي وسائلو مشكلات، د عملې كمے,مخ وه. د ځائے مسله، د مالي وسائلو مشكلات، د علمی كمے
د مريدۍ تنده مې نه ماتېږي,د مريدۍ تنده مې نه ماتېږي
لار ماته ماته روانه وه نودملک صيب اودخان لالا دکور په زړو جامو کښې,لار ماته ماته روانه وه نو د ملک صيب او دخان لالا دکور په زړ جامو کښې
تمريناتي لوبه ترسره کړه  دا لوبه په دوو ګروپونو,کمرنيناتي کوبه تر سره کړه دا لوبه په دوو ګروپونو
كړى او دا خپل معمول جوړ كړى ؤ چې هره ورځ به يې هغه,کړي او دا خپل معمول جوړ کړي ؤ چې هره ورځ به ئې هغه
جانان مې ګرم دے، ګنا ټوله د رقيب ګڼمه,جانان مې ګرم دے. ګنا ټوله د رقيب ګڼمه
ستا د فن ترخې شکرې,ستا د فن ترخې شرې
بس دے نور دې څۀ راپورې دي قلار شه,بس دے نور دې څۀ راپودې دي قلار شته
پېکر دے دا ښائيست جنت نشان وطن زما,فکر د ښائيست جنت نشان وطن زما
لنډ لنډ عبارتونه دی. د دې,لنډ لنډ عبارتونه دی د دې
حاسدان مې ټول د سيلمې سر,حاسدان مې ټول د سيملې س
كره پوره خيال وساتی او په راروان وخت كښې چا ته په,تره پوره خيال وساتی او په راروان وخت كښې چاته په
په یوه ټکسی کی يوه ډیره چاغه ښځه د څو نورو تنو سره  ناسته وه .,په یو ټکسی کی یوه ډیره چاغه ښځه د څو نورون تنو سره ناسته وه
ته  وویل : زه پر دا بس چلونکی ډیر په قهر یم . زړی ښځی ورته وویل :,ته ویل زه پر دبس چلوکی : په قهر یم زړی ښځی ورته وویل:
د رحمان بابا مسلک ښکاره او څرګند دے، د خپل دور يو لوے,د رحمان بابا مسلک ښکاره او څرګد دے، د خپل دور لو لوے
ځنډ لازم ونه ګڼلو دويم انتخاب ئې غوره کړو ټوپک ئې يوناڅاپه له اوږى,څنډ لازم ونه ګڼلو دويم انتخاب ئې غوره کړو ټوپک ئې يوناڅا په له اوږې
حبيبه ستا د محبت له خوږه نومه ځار شم,حبيبه ستا د محبت له خوږه نومه ځار شم
جاري لري ـ د ارشاد خان د تاثراتو مطابق,جادي لري ـ دارشاد خان د تاثراتو مطابق
ميټه خېل ؤ نوے ځوان ؤ,ميټه خېل ؤ نوے ځوان ؤ
لکه دَ بابو جان دا شعر :,لکه دَ بابو جان داشعر:
په تحريرونو کښې محفوظ وي٢٦ ‘‘,په تحريدونو کښې محفوظ وي١‘
بیا به موږه ته خلک کابلیان وایی.,بیا به مونږه ته خلق كابلیان وایی.
"اشارات"" کښې په تلميح زړۀ پورې بحث کړے دے",اشارات کښې په تلميح زړۀ پورې بحث کړے دے
شاګردانو په اړه ګټور معلومات وړاندې كړی دی. په,شاګندانو په اړه ګټور معلومات وباړاندې كړی دی په
اوپه بيړه له هغه ځايه روان شو.,او په بېړه له هغه ځايه روان شو
په هر حال کښې درته خاندم,پرهر حال کښې درته خاندم
ځاريږو مونږه ستا د ښکلي شين نشانه,ځاريږو مونږه ستا د ښکلې شي نشانه
شېدا خپله مقدمه ده. اګر كه د كتاب په اخره كښې يو,شېدا خپله مقدمه ده. اګر که د كتاب په اخر كښې يو
د مسلمان د کور رڼا يادېږې,د مسلمان د کور رڼ يادېږے
د ملاکنډ د ګټې ګټې نه جلال,د ملاکنډ د ګټې ګټې نه جلال
د مدينې نه د رخصتېدو په,دَ مدينې نه درحصتيدو په
بل خوا خبره د ملا ده زه به څنګهبل خوا خبره د ملا ده زه به څنګه ښه شم,بل خواهبره د ملا ده نه په څنګه ښ
د رحمان بابا پر ژوند، فن، زده کړه او علمي، ادبي او عرفاني,د رحمان بابا پر ژوند فن زده کړه او علمي، ادبي او عرفاني
سوچ د هر چا د خپل ذات تر دائرې دے,وچ د هر چا د خپل ذات تر دائرې دے
ټول کېفيتونه او رنګونه موجود دي، کوم چې مونږ,ټول کېفيتونه او رنګونه موجود دي، کوم چې مونږ
فارسی اصطلاحات رواړے شوی دی خو مدون د دغه,فارسی اصطلاحات رواړے شوی دی خو مدون دغه
فوځونه مامخ شو,فوځونه مامخ شو
په تا ستي ستي قربان يو,په تاستې ستي قربان يو
د مړو وده له تا ده,د مړو وده له تا وه
دلته د مينې پتنګان اوسي  د خوږ پېغمبر,دلته د مينې پتنګان اوسي د خوږ پېغمبر
غاړو په خپلو کسیټونو او سي ډي ګانو کې په بیلابیلو,غاړو په په خپلو کېټوونو اوسي دې ګانو يې نه بېلابيلو
دچاپه خپلو کښې خه دښمنى نشته هو که څه موده مخکښې دملک صيب,دچا په خپلو کښې څه دښمنې نشته هوکه څه موده مخکښې د ملک صېب
کوزه پښتونخوا کښې دود شو، په دې سبک کښې اشعار په ساده,کوزه پښتونخوا کښې دود شو په دې سبک کښې اشعار په ساده
﻿د ژوند نور حالات اؤ د مړينې په ترڅ کښې څه کوټلي شواهد اؤ ثبوتونه لا تر اوسه,د ژوند نور حالات اؤ د مړينې په ترڅ کښې څه کوټلي شواهد اؤ ثبوتو نه لا تر اوسه
