GroundTruth,Prediction
کړې بلکې د خپلو ټولو ملازمينو يا ورکرانو نه کوم چې د,کړي بلکې د خپلو ټولو ملاز مسينو يا ورکرانو نه کوم چې د د
اسانه کېدے شى. او دغه سوب دے چې پښتو ټپې څومره تلميحات بيان,اسانه کېدے شى. او دغه سوب دے چې پښتو ټپې څومره تلميحات بيان
خو د نولس سوه دوه څلويښت (١٩٤٢ء ) څخه راپه دېخوا,خو د نولس سوه دوه څلويښت (١٨٩٢) څخه راپه ديخوا
په ارتقاء او ښکلا کښې د زياتې پاملرنې وړ دے او سره له دې چې,په ارتقاء او ښکلا کښې د زياتي پاملرنې وړ دے او سره له دې چې
خو زياتره جمالياتي بحثونه او معلومات ئې د غربي دنيا مفکرينو,خو زياتره جمالياتي بحبثونه او معلومات ئې د غربي دنيا مفکرينو
ستائينه شوې ده. څوک چې د حنفي مذهب باني دے. اوس هم د مسلمانانو زياته,ستائينه شوې ده. څوک چې د حنفي مذهب باني دے اوس هم د مسلمانانو زيات
د پېړو کار دے، د صدو کار دے۔ خو طاهر کلاچوي ته,د پېړو کار دے، د صدو کار دے۔ خو طاهر کلاچوي ته
ډېر څه ورکړه. د پير روښان او اخون دروېزه د مکتب ملګريو د نظم,ډېر څه ورکړه. د پير روښان او اخون دروېزه د مکتب ګريو د نظم
واضح مفهوم لري٣١  “,داصح مفحهوم لرى٣٣
ناڅاپه چې ښائست په کوم عمل کښې جلوه ګر شي,ناڅايه چې ښائست په کوم عمل کښې جلوه ګرشي
په عمومي توګه پښتانۀ دَ پخوا نه تاريخ ساز دي خو دَ بده مرغه,په عمومي توګه پښتانۀ دَ پخوا نه تاريخ سازدي خو دَ بده مرغه
ميرې مور  رقيه سلطانه بيګم ته حواله کړه.څۀ موده د هغې سره وه.او دغلته د,ميرئې مور رقيه سلطانه بيګم ته حواله شوه.څۀ موده د هغې سره وه. او دغلته دَ
تلميح يو څو مثالونه,تلميح يو څو مثالونه
د دارنګې قيامت خېزه سيلابونو پۀ باره کښې پروفېسر,د دا رنګې قيامت خېزه سېلابونو پۀ باره کښې پروفېسر
په دغه موقعه دَ وۍيلې شوو دَ ځينې غاړو نه دَ نمونې په توګه دا,په دغه موقع دَ وۍد پلې شوې ځينې غاړو نه د نمونې په توګه دا
د مخزن خاوند مې ځکه يزيد بولى,د مخزن خاوند مې ځکه يزيد بولی
بشری نسیم، پشتون قوم پر اسلام کا فولکلوری اثر،,بشری سنسیم، پشتون قوم پر اسلام کا فولکلوری شر،
د    ښائسته    ښائسته   ګلونو,د ښائسته ښائسته ګلونو
ادب د ژوند ترجمان شو ـ د نااميدۍ په ځائے ئې د,ادب د ژوند ترجمان شو ـ د نااصيدۍ په ځائے ئې د
الثالث بالخير د حمزه خاني ميري,الثالث بالخير د حمزه خاني ميري
کښې راکړي، همدا رنګه د  محمد داود وفا،  محمد داود عربزي,کښې راکړي همدا رنګه د محمد داو د ون محمد دود عربزي
هر څوک پرې داسې تېريدل خو چا ئې غم نۀ کؤو,هر څوک پرې داسې تېرېدل خو چائې غم نۀ کؤو
د ځان پوهنې هڅې كېږی. د لسانياتو په باره كښې,د ځان پوهنې هخې كېږی. د لسانياتو په باره كښې
که مجنون وه که ليلي',که مجنون وه که ليلي
شخصيت که څۀ هم د هغه غقيدتمندو او او محققينو د څۀ ليکلو,شخحيت که څه هم د هغه غقيد تمندو او او محقيقو د څه ليکلو
تورې يې څرخ کړې په دوکان,تورې يې څرخ کړې په دوکان
مرتبه پرېشان خټك، پېښور، پښتو اكېډمی،,مرتبه پرېشان خټك، پښور، پښتو اكېډمی،
ډېر ګران کار دے. د فطرت د حسن متعلق لارډ کېمز,ډېر ګران کار دے. د فطرت د حسن متعلق لاردکېمز
معتبره او مشهور عاشقان ادم خان او درخانۍ ياد كړي دي,معتبره او مشهور عاشقان ادم خان او درخانۍ ياد کړې دي
﻿دے چې دکلى ماشومان پکښې سبق وائى دکلى وزګار خيل زلمى,دے چې دکلى موشومان پکښې سبق وائى دکلى وزګار خيل زلمي
تحريك نه واخله تر د فېرنګيانو د راتګ پورې د پښتنو,تحريك نه واخله تر د ميرنګيبانو د رانګ پورې د پښتنو
زۀ به بل کار څنګه د مينې نه بغېر کوومه,زه به بل کار څنګه د مينې نه بغېر کوومه
يا ئې مونږ د اختلاف وړ بللے شو.چې ددې مقالې په مختلفو,يا ئې مونږ د اختلاف وړبلے شو. چې دې مقالې په مختلفو
دي هغه په تاريخ کښې نۀ صرف روستو پاتې دي,دي هغه په تاريخ کښې نه صرف روستو پاتې دي
هر چې عاشقي کا سل رحمت  په واړو باندې,هر چې عاشقي کا سل رحمت په واړه باندې
داچې دې په خيال کښې نورې چارې دي,دا چې دې په خيال کښې نورې چارې دي
افاغنه بنياد ئې کېښودو ـ د قامي اتفاق تنظيم او حرکت په,افاغنه بنيادتي کېښودو ـ د قامي اتفاف تنظيم او حدکت په
کښېناست ـ  او چې ابابکر راستون شو نو ګرفتار ئې کړو ـ  او ميرت ته,کښېاست ـ  او چې ابابکر راستون شو نو ګرمتار ئې کړو ـ  او ميرت ته
ګړۍ ده او په د دويشتم عدد کښې ئې ليکلې دي کذابڅوک دي؟پرته,ګړۍ ده او پۀ دويشنم عدد کښې ئې ليکلي دي کذا څوک دي؟ پرته
تاريخ جماليات کښې ليکي: اليګزېنډر ګوټلب بام ګارټن,تاريخ جماليات کښې ليکي اليګزېنډر ګوټليب بام ګارټن
"هم د هغې د نامې چلېده. او په فرمانونو  به دا الفاظ ليکلې شول."" حکم عليه",هم د هغې د نامې چلېده او په فرامالوانو به هم دا الفاظ ليکولے شول. حکم عليه
په دې شعر کښې ښکاره دے .,په دې شعر کښې ښکاره دے
سر دې درومي ، مال دې درومي، پت دې نه ځي,سر د درومي، مال دې درومي، پت دې نه ځي
وطن                 (ناموس خان ناموس),ط   ( ناموس خان ناموس)
مئينان اوس د هوس سوداګران دي,مئينان اوس د هوس مسودګران دي
زمونږ په زړونو د جنت د,زمونږ په زړونو د جنت د
ديوان خواجه محمد بنګش وغيره د خيال بخاری په تدوين، حديقه خټك,ديون خواجه محمد بنګش وغېره د خيال بخاری په تدوين حديقه خټك
او مقصد په بنياد د هغې د قيمت نه انکار نشي کېدے. بيا که د دې,او مقصد په بنياد د هغې د قيمت نه انکار نشي ليدے. بيا که د دې
په هغوي يې روپۍ پيسې او وسله اوويشله ـ  دَ هغوي مفادات دَ,په هغوي روپۍ پسه او وسله اوويشله ـ  دَ هغوي مفادات دَ
چې قبول شي نو هغه دلته راغواړي,چې قبول شي نو هغه دلته راغواړى
چاريانې اوږدې لنډې,چاريانې اوږدې لنډې
دلته په هر حاجي خواره دي دَ قارونه رنګونه,دلته به هر حاجي خواره دي دَ قارونه رنګونه
دې ليکلو دپاره خپل دربار کښې وقائع نګاران ساتلي وو,دې ليکلو دپاره خپل دربار کښې و قائح نګاران ساتلى وو
ملک التونيه په خپله نکاح کښې واخسته ـ  دلته د مينې,ملک التويه په خپله نکاح کښې واخسته ـ  دلته د مينې
خان مومند، مصری خان ګګياڼی، ادم خان درخانۍ,خان مومند، مصری خان ګګپاڼی، ادم خان درخانۍ
سفزو پۀ مشرانو کښې يادولے شي ـ دے يو بهادر او زړور,سفزو په مشرانو کښې يادولے شي دے يو بهادر ا زړور
ادارې په دومره لوے شمېر كښې,ادارې په دومره لوے شمېر كښې
زه په څۀ سبب وژلے يم ستا مينې,زه په څه سبب وژلے يم ستا جينۍ
زوے د اشرف خان هجری د سبك هندی په پښتنو,زوئے د اشرف خان هجری د سبك هندی په پښتنو
ښکلے پاکستان زما,نکلے پاکستان زما
په ۹۲۵ھ کښې کښېناستو او د خپل نوم خطبه او سکه ئې جاري کړه,په ۹۵۵ھ کښې کښېناستو او د خپل نوم خطبه او مسکه ئې جاري کړۀ ـ
شود دې سره سره د لندن د انډيا افس په كتب خانه,شو د دې سره سره د لندن د انديا افس په كتب خانه
اورنګزيب به د ملاقات په بهانه محل ته راولي او قصه به ئې تمامه کړي ـ  دې,اورنګزيب به د ملاقات په بهانه محل ته راولي او قصه به ئې تمامه کړه ـ دې
په بل يو صنف سخن کښې هم نشته. داسې معلومېږى,په بل يو صنف سخن کښې هم نشته. داسې معلومېږي
اکبر خان راوست له کابله ښۀ لښکر د اسلام,اکبر خان راوست له کابله ښه لنکر د اسلام
شاه ابدالی، ديوان ميان نعيم، ديوان خواجه محمد,شاه ابدالي، ديوان ميان نعيم، ديوان خواجه محمد
داسې ورګډ شولې چې ځان شوې راته,داسې ورګړ شولې چې ځان شوې راته
هاغه مستي، هاغه شوخي، هاغه,هاغه مستې، هاغه شوځي، هاغه
هاغه هېر شوې مخ چې څه سبب دے,هاغه هېر شوې مخ چې څه سبب دے
سره د جنګ دپاره د اکبر اباد نه شاه جهان پله روان شۀ ـ  دغه وخت,سره د جنګ دپاره د اکبر اباد نه شاه جهان پله روان شه ـ دغه وخت
زول وو ـ  په شاه کوټ او موره ناست غازيان يې په داسې دهوکه,زول وو ـ  په شاه کوټ او موره ناست غازيان يې په داسې دوهوک
جدول، د رحمان بابا د كلام فنی اړخونه، فصاحت او,جدول، د رحمان بابا كلام فنی اړخونه، فصاحت او
خټک کلي ته ئې خوشحال خان خټک ته د ميا نور سره د مناظرې کولو,خټک کلي نه ئې خوشحال خان خټک ته د ميا نور سره د مناظرې کولو
