GroundTruth,Prediction
عَبِࢽدَ يسَاࢽَثٜىٰ دَکࣸوکَرکࣸيِيثࣸ    دࣸومِࢽ بَابࣸ سࣸوعَبَابِࢽْ صَࢽَاءَ,عَبِࢽْ دَ يَيسَاࢽَثٜيٰ دَکࣸوکَرْکࣸبِيثࣸ  دࣸومِࢽْ بَابࣸ سࣸࣸوعَبَابِࢽْ صَࢽَاءَ
بَاعَ طَوْکَاࢽَيْ دَعَيْبِ    رَࢽْ کَرَࢽْتَاوَرْ کتَابِ,بَاعَ طَوْکَاࢽَيْ دَعَيْبِ  رَࢽْ کَرَࢽْࢽَاوَرْکِࢽَابِ
مي,مي
ڢهم نجوم کما فال الرسول لنا ؞ ڢلتعتفد حبم بالفلبوابتل,ڢبهم عوم کافال الر سسول لنا ؞ ڢلتض فدمبم بالعاب والتثل
13,1
بَأَبَاکࣸ رَبࣸوْاأَلَاخِرَابَا,بَأَبَاکࣸ رَبࣸوْاأَلَاخِرَابَا
2,1
حَجِّ زَکَّاغَاکَسَالَهْ    تَاڟَرٜيٰکَ ثِکِࢽْ جَهَالَهْ,حَجِّزْکَّاغَاکَسَالَهْ تَاڟَرٜيٰکَ ثِکِࢽْ جَهَالَهْ
کَيْ ڧࣸواڧࣸلْوَاتَاڟِيَايٜيٰ    غَامࣸتَاࢽٜيٰ ࢽَاتَمَايٜيٰ,کَيْ ڧࣸواڧࣸلْوَاتَاکِيَايٜيٰ  غَامࣸتَاࢽٜيٰ ࢽَاتَمَايٜيٰ
إِدَࢽْ سࣸکَذࣸوسࣸࢽَابَرَاکَرْعَبَاسࣸ    بَعَاتَيْمَکࣸوࢽْ مَرَرْکٜࢽْ طَبِى عَ,إِدَࢽْ سࣸکَذࣸوسࣸࢽَابَرَاکَرْعَبَاسࣸ  بَعَاتَيْمَکࣸوࢽْ مَرَرْکَࢽْ طَبِي عَ
تَابِ ڧَࢽْ واڢَاتَشَربٜىٰ دَاأکࣸوْࢽى مَڢࣸدَاأرَيٜىٰ,تَامِبغَرْڢَاڢَاتَشَرْيٜيٰ  دَالَکࣸويْ مَغࣸدَاأَرَابٜيٰ
مَيْ شِغَرْسَ بَذَيْ رَوَرْڧَڢَابَا,مَيْ شِغَرْسَ بَذَىْ رَوَرْڧَڢَابَا
Mai Sana'a ba ya Tsiya,ملتملکڧودددادم
وَايَکٜىٰ ڧَارَاࢽَسَامࣸ   کَاغَ يَاکࣸوْامَاهࣸمࣸومࣸ,وَايَکٜيٰ ڧَارَاࢽَسَامࣸ  کَاغَ يَاکࣸوْاْمَاهࣸمࣸومࣸ
کَيْدَڢَڧِري دَيْࢽَ زَرْغِࢽْ تَاجِري  کَيْ غَࢽِيِّ دَيْࢽَ زَرْغِࢽْ عٜࢽْعࣸوَا,کَࢽْدَڢَڧِرِي دَيْࢽَ زَرْغِࢽْ تَاجِرِي  کَيْ کࣸوغَࢽِلࣸ دَيْࢽَزَرْغِࢽْ عِࢽْ عَوَا
باࢽ,1
يَدَّکَيْ أيْکِ أسَاکَ    مَاأَبِࢽْدَمࣸتࣸمْ يَشࣸوکَ,يَدَّکَيْ أَيْکِ أَسَاکَ  مَاأَبِࢽْدَمࣸتࣸمْ يَشࣸوکَ
الحمد لله,با
لارتوحيرناامل امل النجاةغدا ؞ وعندمࢽ فدمضى مࢽ مسلم الملل,لاࢽ توحيونااصل الجاة غدا ؞ وعندمࢽ فدمضى مࢽ مل لل
سَيْ أَسَازَبَّاࢽِيَاوَا  غَرْغَطࣸوسࣸ رکࣸوْوَا,سَيْ أَسَازَبَّاࢽِيَاوَا  غَرْغَطࣸوسࣸ سࣸطࣸورَکࣸوْوَا
ڢصل نع يباࢽ حکم ا لتليد ڢى عفايدالتوحيد,ڢصل ن يبا حک التفليڡ ڢى عفابدالذحي
مَيْسࣸࢽْ حَڧِيڧَا دࣸويَتَࢽْبَيِ مَالَمِي  مَيْسࣸࢽْ وْدْاتَا کࣸويَتَيْمَکِ ࢳࢽْ عࣸوَا,مَيْسࣸࢽْ عَڧِيڧَادࣸويَتَࢽْيَر مَالَمِ مَيْسْࣸ وَدَاتَاکࣸويَتَمَْکِ ࢳٜࢽْ عࣸوَا
ڟَيِي ڢَدَطَاإِࢽْ يَايِ ڟَࢽَࢽِي دَڢِرْغِتَا   مࣸسࣸلْمِي سࣸࢽَاڢَکِرَࢽْ ڢِيَيّٜيٰ مࣸحَمَّدَا,ڟَيِي ڢَدَطَاإِࢽْ يَايِ ڟَࢽَࢽِي دَڢِرْغِتَا  مࣸسࣸلْمِي سࣸࢽَاڢَکِرَࢽْ ڢِيَيّٜيٰ مࣸحَمَّدا
دَومِࢽْ عَࢽْسَࢽِى شَرِيڢَىْ ࢽَأللهْ    بَاسَايِࢽْ کࣸوَطَىْ سَبِيلِ دَطَاعَ,دࣸومِࢽْ عَࢽْسَࢽِي شَرِيڢَيْ ࢽَأَللّهْ  بَاسَايِࢽْ کࣸوَطَيْ سَبِيࢽِ دَطَاعَ
وشکر,ا
9,1
کَرِڧٜي مَرَيَاوَࢽْدَ بَايَدَ أرْڧِي  کࣸمَ بَيْدَ دَࢽْغِ بَاعࣸبَاکࣸمَ بَاعࣸوَا,کَرِڧٜيٰ مَرَبَاوَࢽْدَبَايَدَأَرَزࣸڧِي  کࣸمَ بَيْدَدَࢽْغِ بَاعࣸبَاطࣸمَ بَاعࣸوَا
سَيْکࣸووحَدِيثَࢽْ أَࢽَّبِمّࣸ مࣸحَمَّدَا ؞  سࣸومَا تَڢَرْکِي ࢽٜيٰ تَذࣸواغَمࣸحَمَّدَا,سَيْکࣸووحَدِيثَࢽْ أَࢽَْبِمّࣸ مَحَمَّدࣸ ؞  سࣸومَاتَمَرْکِي ࢽٜيٰ ࢽَذࣸوا غَحࣸمَّدَا
بࣸورِࢽْةَ سَابَࢽْ غَرِي کࣸواْ ڢَغٜي  يَوَيْثِي تࣸدࣸࢽْ وَدَا ثَࢽْ سࣸکَدَاغٜي,بࣸورِࢽْةَ سَابَيْ غَرِي کࣸواْڢَڧٜيٰ  يَوَيْثِي تࣸدࣸࢽْ وَاثَࢽْ سࣸکَدَاغٜي
تم هٜوْتِ بٜتࣸفࣸلْ کࣸوطٜ يࣸرْمٜمࣽ جستنا کࣽعࣸهࣸوونواعٜيِطَاطَ کࣸوطٜهَيْرَتَا,تࣽم هٜوْتِ بٜتࣽفلْ کࣸوطٜ يࣸرْمِمࣸ جٜسناکࣸعࣸهࣸوونواجٜطَاطࣸکࣸوطٜ طٜهَيْرَࢽَا
کَرٜي دَبِرِي ڢَسࣸ جࣸورٜي غَمِي,کَرٜيٰ دَبِرِي بَسࣸ جࣸورٜيٰ عَمِي
وَࢽْسࣸ ࢽَاࢽَࢽْ حَڧِيڧَةََ مَاسࣸ تَرْکِي    مَاسࣸ حَࢽَ يِࢽْ رَبࣸاࢽحࣸ،ࣸسِي غَيَاڧِي,وَࢽْسࣸ ࢽَاࢽَࢽْ حَڧِيڧَةَ مَاسࣸ تَرْکِي  مَاسࣸ حَرَيِࢽْ رَبࣸوࢽَعࣸمࣸسِلِ غَيَاڧِي
کَاغَ يَارَاسࣸوࢽٜيٰ شࣸوغَبَا کࣸومِي سࣸأَيَکَابَامَيْثٜيٰ بَارِي,کَاغَ يَارَاسࣸوࢽٜيٰ شَوغَبَا  کࣸومِي سࣸأَيَکَابَامَيْثٜيٰ بَرِي
ڢَصْلࣸࣸ عَلِيّࣸ ࢽَڢَاڢَوْارࣸوغࣸ,جَضْلࣸ عَلِيࣸ ࢽَڢَاڢَوْاْرࣸوَغࣸوْدَࢽََا
16,1
مࢽج,مج
يَو بَاشَڧِيڧِي کࣸولِعَبِي کّامِلِي  يّوْتَاجِرِي شٜيࢽٜي ڧَوِّيِࢽ طَࢽْ عࣸوَا,سَرْࢽَتَمْڧِيْڢَيکࣸولِيبَي کَدمِمِ  بَوْࢽَدَعِيڧَابَࢽٜيٰ ڧَوَّࢽْيَࢽࣸࣸوَوَا
13,1
شِرْوَاتَڢِي أَبِࢽْکَ کࣸوبَک بَاتَبَا   غَڢِيَامِࢽَاڢِرْثِي غَرٜيٰتَ ࢽَأوْرٜيٰ,شِرْوَاتَڢِْ أِبِࢽْکَ کࣸوبَکِ بَاتَبَا  غَڢِيَامِࢽَاڢِرَثِي غَرٜيٰتَ ࢽَأوْرٜيٰ
إِتَدَيْ سَبَبِي تَکَسࣸواْ تَعَذَامَيْ  إِࢽْ دَيْ يَاثٜيٰ بَاشِ سَکِࢽْتَا,إِتَدَيْ سَبَبِي تَکَسࣸواْتَعَذَامَيْ  إِࢽْ دَيّࣸ يَاثٜيٰ بَاشِ سَکِࢽْتَا
بل يحمل العرش املاک ثمانيتا ؞ وناالحفيفت فطعداغير محتمل,بل جحط الع ش املاک ثايت ؞ ون الحفيفة فطعاغي محنل
نࣸلاَطࣽ اَلَّ مَاکِ صَلَّح ࡻللَّهࣸ عَلَࢨْهِ وَسَلَّمَ جَمْ عٜکِسِيىٰ,فࣽطَاَکࣸ ࡶَلَّمَاکِ صَلَّى ࡻللَّهࣸ عَلَيْهِ وَسَلَّمَ جَمْ عٜکِسِيىٰ
بَادَکࣸو غَسْکِيَرْ مࣸحَمَّࢽْ مَأيْکِي   دࣸوࢽْ کَذَمْ مࣸࢽِي کَذَمْ کࣸو سَلِيمِمِ,بَادَکࣸوغَسْکِيَرْمࣸحَمَّࢽْ مَأَيْکِي  دࣸوࢽْ کَذَمْ مࣸومِࢽِي کَذَمْ کࣸوسَلِيمِ
إدَࢽ بَاکَ اَيکوطَرٜى غِدَࢽْکَ    دَبَاکَدَعِيکࣸࢽ حࢽَاوَزࢽَا,إِدَي بَاکَ أيْکࣸوطَرِي غِدَࢽْکَ  دَبَاکَدࣸمِيکࣸس حَࢽَاوَزْࢽَا
ࢽَࢽْتَدࣸواْ کَࢽࣸو,يَࢽْتَذࣸواْکَࢽࣸو
سࣸورَࢽْسࣸ دَکَيْ بَيَاݒَثٜيٰبَا,سࣸورَࢽْسࣸ دَکَيْ بَيَايَثٜيٰبَا
5,1
شِي أَبࣸودْ کَإِيݣࣸࢽْ اِللَّهْ ࢽٜيٰ  اِللَّهْ شِيکٜيٰ بَادَوَدَاتَا,شِي أَبࣸودْ طَإِيکࣸࢽِ اِللَّهْࢽٜيٰ اَللَّهْ شِيکٜيٰ بَادَوَدَاتَا
ࢽٜىٰ غَمَالِکِ وَࢽْغَ بَاڧࣸواْ     دَاأَثٜىٰ ذَىْ کَرْبِ سَاڧࣸواْ,ࢽٰٜ غَمَالِکِ وَࢽْغَ بَاڧࣸواْ  دَاأَثٜيٰ ذَيْ کَرْبِ سَاڧࣸواْ
33,1
ألࢽَّاشِرࣸ مࣸعَلِمࣸ أَمِيࢽࣸ ࢽَبَابَࢽْ عِࢽْدَا کَࢽࣸو يَلْوَا وَلاَيَجࣸوزࣸ طَبْعࣸهَا لِأحَدِِ إِلَّا بِإذْࢽْ,اَلࢽَّاشِرࣸ مࣸعَلّمْ أَمِيرࣸ ࢽَبَابَࢽْ عِࢽْدَاکِࢽࣸويَلْوَاوَلَيَبࣸوزࣸطَࢽْعࣸمَاذَحَدِ إِلدَّبِا
وَࢽْدَبَىْ کࣸلَ ڧࣸوْاْڧَرِيْبَا    يَامَثٜىٰ بَيْسَࢽْ رَبࣸوْاْبَا,وَࢽْدَبَيْ کࣸلَ ڧࣸوْاْڧَرِيبَا  يَامَثٜيٰ بَيْسَࢽْ رَبࣸوْاْبَا
وَىْ کَشَاسࣸ کَڧَارَڧࣸارِي    سࣸࢽْتَ کَىْ غِرْمَادَسَوْرِي,وَيْ کَشَاسࣸ کَڧَارَڧَارِ  سࣸࢽْتَ کَيْ غِرْمَادَسَوْرِي
کࣸومَعَوࢽَاطٜيٰبٜيٰ أَࢽْهَࢽَا  إِࢽْ کࣸࢽَاڧَوْࢽَا کࣸغَاالࢽَّبِي,کࣸومَعَوْࢽَاطٜيٰبٜيٰ أَࢽْهَࢽَا   إِࢽْ کࣸࢽَاڧَوْࢽَاکࣸغَااَلࢽَّبِي
٧ٰ أَدَري کَيْمِࢽْ إِشَارَا   إِࢽْغَ ࢽَاجي ࢽَيْ زِيَارَا,٢أَدَرٜيٰ کَيْمَࢽْ إِثَارَا إِࢽْغَ ࢽَاجٜيٰ ࢽَيْ زِيَارَا
14,1
سَيْ أَڟَيْدَسَهࣸࢽْ جَࢽَازَا    إِࢽَجِ مَالَمْ أࢽْ مࣸجَازَا,سَيْ أَطَيْدَسَسࣸࢽْ جَذَازَا  إِࢽْجِ مَالَمْ أَࢽْ مࣸجَازَا
هَرْشِسَارَامَاجِکِࢽْسࣸ    بَاأَبِࢽْدَشِکٜيٰ إِسَرْسࣸ,هَرْشِسَارَامَاجِکِࢽْسࣸ  بَاأَبِࢽْدَشِکٜيٰ إِسَرْسࣸ
ڧَالَ عَلَيْهِ اِلصَّلاَت وَالسَّلاَمࣸ إِࢽَّ مِࢽَ الشِّعْرِ لَحِکْمَةِِ,بَاغذ
إࢽْ تاغَ تَاحَرْبࣸواْ بَاةَ ڢَطِي  سَيْ تࣸيْ شِرࣸواْ کࣸوَّو تَبَايَاڢَطِّي,إِࢽْ تَاغَ تَاحَرْبࣸواْبَاةَ ڢَطِي  سَيْ تَࢽْ شِرࣸوَاکࣸووْࢽَبَايَاڢِطِ
مࣸيِوࣸوکࣸمَ جَهَادِدَمَڧِيَاسࣸوغࣸدَا ؞  حࣸطࣸ شٜيطَࢽْ دَࢽَڢْسࣸ دَبِࢽْ هَوَيٰ کࣸمَ سَرْمَدَا,مࣸيِوࣸوکࣸمَ جَمَاطِ دَمَڧِيَاسࣸوغَذَاءعࣸطࣸ شِيطَࢽْ دَࢽَڢْسࣸ أَبِࢽْ مَذَيْ کࣸمَرَرْمَدَا
غَمࣸسࣸلمِى بَادَکَࢽْغَرَابَا,غَمࣸسࣸلْمِي بَادَکَࢽْغَرَابَا
وَࢽْدَبَاسࣸ کَلَادَسࣸوࢽٜىٰ    کَرْࢽࣸکَادَاذَاکَ غَاࢽٜىٰ,وَࢽْدَبَاسࣸ کَلَادَسࣸوࢽٜيٰ  کَرْࢽࣸکَادَاذَاکَ غَاࢽٜيٰ
أَيْ سَيْ ࢽَثٜيٰمَسَ بَابࣸ سࣸوکَ کࣸوکَطَࢽْ   وَࢽَّࢽْ حَلِي دࣸکَ ࢽَاغَرٜيٰمي مࣸتَاࢽٜيٰ,أِيْ سَيْ ࢽَثٜيٰمَسَ بَابࣸ سࣸوکَ کࣸوکَطَࢽْ  وَّࢽْ حَلِي دࣸکَ ࢽَاغَرٜيٰمࣸ مࣸتَاࢽٜيٰ
مࣽرࣽڢَامِ عࣽطࣸىْ تَىْ بِکّࣸ مࣸعࣸࢽ سَبࣸ جٜکّࣸ کࣽجࣽکّٜي جنرٜءَرَࢽْ,مࣽرࣸڢَامِ طࣽطࣽوْتَىْ بِکّࣸ مࣸعࣸࢽسَبࣸ جِکّࣽ کࣽجࣽکّࣸ جَنْرَوَارَلْ
عَذَابَاتَااللهْ سࣸࢽَاطَطٜکࣸࢽ تْا    سࣸذَمْࢽِ حَسَارَامࣸتَاࢽٜى زِࢽَا,عِذَابَاتَااللَّه سࣸࢽَاسَبَکِࢽ ࢽَا سࣸذَمْࢽِ حَسَارَامَتَاࢽٜى زِࢽَا
غَاشِ ڟࣸوࢽْثٜىٰ ثِکِࢽْ ڧَرَمْشِى ثِى دَشا,غَاشِ کࣸوࢽْثٜيٰ ثِکِرْڧَرَمْشِي  ثِي دَشَابَلٜىٰ ڢَبَرْثِي
وفدرة الله نداى شياءممکنها بلا علا ج ولاض ب مࢽ العلل,وفدرة اله ن الاشياءمکنها بلاعلاج ولاض ب مࢽ الحلل
مࢽ غير کيڢ ولا مثل يما ثله ؞ کما يليڡ به رغما لمعنت,مࢽ غي کيڢ ولامثل بماثله ؞ کمابليڡ به رغالمعنت ل
ذما الجࢽ بابت دغباوا    بلي شحࢽا شسارشکࢽ سعيرا,ذماالجࢽ بابت دغبدو  بلي شحࢽاشسارشکر سعيرا
تَعَلى شِتࣸوبى شِࢽ شِيَڢَاسَغيࢽٜى    ذَمَابَابَ طَلڧى غَمَى يࢽْزِࢽَا,تَعلي شِتَويٜي شِࢽ شِيڢَاسَڧييࣸ  ذَمَابَابَ طَلڧِي غَمٜيّ يَࢽْزْࢽَا
سَاڢَذَوْدَيَوَࢽْ مࣸغࣸࢽْتَا مَࢽْثٜىٰ صَلَّالࣸوکَثِࢽْتَا,سَاڧَذَڢْ دَيَوَࢽْ مࣸغࣸࢽْتَا  مَࢽْثٜيٰ صَلَّالࣸوکَثِࢽْتَا
اࢽ النواهى جاءت غير واحدة ؞ کذاالاواى لاتحص لممتثل,اࢽ الواهى جاة ت غيب واحدة ؞ صل کذالا وام لاتص عمتثل
23,1
کَيْ إِسَشّٜيٰࢽٜيٰ غَکࣸومَيْ   مَاغَࢽِي ࢽٜيٰکَيْ وࣸرِِࢽْمَيْ,کَيْ إِسَشّٜيٰثٜيٰ غَکࣸومَيْ  مَاغَࢽِي ࢽٜيٰکَيْ وࣸرِࢽْمَيْ
اَلْخَيْرِࢽَابَيَيْ يَوَابَا,اَلْخَيْرِࢽَابَيَيْ يَوَابَا
9,2
مَبࣸغَاحِسَابِي دَمَاسࣸواْ ڢَرَاءضِ   أَتَاشِي ࢽٜيٰمَاأَي تَڢِيَرْ وࣸࢽِي,مَبࣸڧَاحِسَابِي دَمَاسࣸواْڢَرَالِمْ أَࢽَاشِي ࢽٜيٰمَاأَيْ تَڢِيَرْ وࣸࢽِي
کࣸوکࣸࢽْ ڢِدَّرَيْ دَيِࢽْ أرْزِڧِيْࢽٜىٰ    وَتَڧِلْ شِيَّسا کࣸکٜىٰ ڧِࢽْ صَࢽَاءَ,کࣸوکࣸࢽْ ڢِدَّرَيْ دَيِࢽْأرزِڧِيࢽيٰ  وَتَڧِࢽْ شِيَّسَاحࣸکٜيٰ ڧِࢽْ صَࢽَاءَ
سَىْ شِبَايَرْحَرأࣸبَࢽْسَ   بَاطِيَابَاعٜࢽْ اࣸوَࢽْسَ,سَىْ شِبَايَرْحَرْأࣸبَࢽْسَ  بَاطِيَابَاࢳَࢽْ أࣸوَࢽْسَ
39,وم
کَرْکࣸ سَامِ کَطَࢽْ کࣸرَيْࢽَا    شِيڢَ رَيْࢽَ رَبࣸواْکَطَࢽَّا,کَرْکࣸ سَامِ کَطَࢽْ کَرِيْࢽْا  شِيڢَ رَيْࢽَ رَبࣸوَاْکَطَࢽَّا
کࣸذَمْکَ بِطَرِّيبَاࢽَغࣸذࣸرِ غَلاَخِرَا    ذَمَمّࣸ ࢽَدࣸوࢽِيَاکࣸومࣸثِمَّ مࣸحَمْدَا,کࣸذَمْکَ بِطَرِّيِيَاࢽَغࣸذࣸࢽْ غَلَاخِرَا  ذَمَمّࣸ ࢽَدࣸوࢽْيَاکࣸومࣸثِمَّ مࣸحَمَّدَا
غَاَامْبَرْوَايَ,غَاَلْمَبَرْوَيَ
الى ا د اءسکرتا,اي عکي ي
مَعَࢽَاکࣸوْاْ ذࣸوثِيَايَدࣸوبَا,مَعَࢽَاکࣸوْاْذࣸوثِيَايَدࣸوبَا
تِيرِوَالاَيَلْبَسࣸ عࣽبࣽرْنَتَاکࣸ مࣸفِيتِ ࡽلثَّيَابِ,تِيرِ وَاللاَيَلْبَسࣸعࣽبࣸرْنَتَاکࣸ مࣸفِيتِ ࡽلثِّيَابِ
کࣸسَࢽْذࣸثِّيَاتَاتَايِ حَسْکٜيٰࢽْ ڢَرِࢽْثِکِي   دَمࣸرْࢽَرْ کِرَࢽْ سࣸوࢽَࢽْ ڢِيَيّٜيٰ مࣸحَمَّدَا,کࣸسَࢽْ ذࣸثِبَاتَاتَايِ حَسْکٜيٰࢽْ ڢَرْشِکِي  دَمࣸرْࢽَرْکِرَࢽْ سࣸوࢽَࢽْ ڢِيَيّٜيٰ مࣸحَمَّدَا
بسم الله,ࢽم الله
سَࢽَّࢽْ أَݣࣸوࣸيْ سࣸوࢽَا تَکࣸسْ غࣸࢽْ مَّاتَا بَرِ إِࢽْ ڢَطٜيٰسࣸ غࣸدَا غࣸدَازَارٜٜيٰ,سَࢽَࢽْ أَݣࣸويْ سࣸوࢽَاࢽَکࣸسْ غࣸࢽْ مَّاتَا   بَرَإِࢽْ ڢَطٰٜسࣸ غَدَاغَدَابَازَارٜيٰ
بࢽا إࢽغلࢽ تي أرزڧي دَکجٜيٰمتَا  ڢسروࢽياتاثاش دࢽ غرمࢽکا,بࢽااࢽغس تي ارزڧي دَکَجٜيٰمَتَا  ڢِروࢽِياتَاثَاش دࣸࢽْ غرمَࢽْکَا
مࣸيَ صَلاَةِ زࣸمَيْ تࣸتࣸتْ بِسَ ڢِيَيّٜيٰ          دࣸدَّتَسْلِيمْ مࣸذَمْکࣸ بٜيٰغٰٜࢽْ ڢِيَيّٜيٰ,مࣸيْ صَلَاةِ زࣸمَيْ تࣸتࣸتْ بِسَ ڢِيَيّٜيٰ  دࣸدَّتَسْلِيمْ مࣸذَمْکَ بٜيٰࢽَࢽْ جِيَيّٜيٰ
دَصَوَابَابَادَکࣸسْکࣸرٜىٰبَا,دَصَوَابَابَادَکَسْکࣸرٰٜبَا
کࣸࢽٜمِ سَࢽِي کࣸمَ کࣸࢽجِ دࣸࢽْ اَللَّهࣸ يَࢽْاءࣸوَا ؞  شِيمَا حَدِيثِࢽْ ࢽٜيٰ دَيَيِووشِ أَحْمَدَا,کࣸࢽِي سَࢽِي کࣸمَ کࣸࢽْجِ دࣸࢽْ اَللَّهࣸ يَࢽْاࣸوَا ؞  شِيمَاحَدِيشِ ࢽٜي دَيَيِوࣸشِ أَحْمَدَا
طَاثِي مَڧَڧِي بَذَيْ حَࢽَابَا,طَاثِي مَغَڧِي بَذَيْ حَࢽَابَا
کَتࣸࢽَابَاذَاسࣸ دَاوَيࣸوبَا,کَتࣸࢽَابَاذَاسࣸ دَاوَبࣸوبَا
سَيْ أَثٜيٰ مٜيٰࢽٜيٰ ࢽࣸڢَرْکࣸو   مِي بࣸکَاتَرْذࣸوثِيَتْ کࣸو,سَيْ أَثٜيٰ مٜيٰࢽٜيٰ ࢽࣸڢَرْکࣸو مِي بࣸکَاتَرْذࣸوثِيَرْکࣸو
مَيْتࣸبَࢽْيَرْ سࣸوࢽَࢽْتْ کَّکࣸرࣸڢٜمَسَ  ࢽَصْرࣸالسَعَادَةࣸ کࣸو غِدَا کࣸو کَاسࣸوَا,مَيْتࣸࢽْيَرْسࣸوࢽَࢽْتَ کَکَرࣸڢِمَسَ ࢽَمْرࣸالسَعَادَةࣸ کࣸوغِدَاکࣸودَسࣸوَا
ڧَدَّرَبَاتَاجِࢽْ اَلدّࣸعَا  کࣸوکَاڧِي بَرْثِࢽْ ݣࣸوࢽَࢽْ شٜيٰکَرَا,غَدَّرَبَاتَاجِࢽْ اَلدّࣸعَا  کࣸوکَاڧِي بَرْثِࢽْ کࣸوࢽَࢽْ شٰٜکَرَا
سَاࢽَࢽْ مَأيْکِي يَاتَڢࣸوکࣸمَ دَکَࢽْسَ ؞ يَڧَرْڢَڢَ جِيکَاࢽَسْ غَدِيࢽَࢽْ سَ أَحْمَدَا,سَأَࢽَࢽْ مَأَࢽْکِي يَاتَڢࣸوکࣸمَ دَکَࢽْسَ ؞  يَڧَرْڢَڢَ ڢِيکَاࢽَسْ غࣸدِيࢽَ سَ أَحْمَدَا
دڟورثࢽ ڟورثࢽ ڟيࢽ ڧياما,دڟورࢽ تلورث شيࢽ ڧياما
وَحَلَابَاوَࢽْدَبَيْ غَمٜيٰبَا,وَحَلَابَاوَࢽْدَبَيى غَمٜيٰبَا
کࣸوْاوࣸشٜىٰ ڢَلْکٜىْ مْدِيࢽَ    زَشِتَاشِ ࢽِکَࢽْجِ مࣸرْࢽَا,کࣸوْاوࣸشٜيٰ ڢَلْکٜيٰ مَدِيࢽَ  زَاشِتَاشِ ࢽِکَࢽْجِ مࣸرْࢽَا
عٜهٜرْ جࣸدٜسٜفٜنٜيجِ وَالاَيَمَشّࣸ ࡼلتِّيبࣸ عࣽمٜيمَتَا,عٜهرْجࣸدٜسٜفٜنيجِ وَالَيَمَشْ ࡼلتِّيبࣸ عࣽجٜيمَتَا
اࢽذوثِيا,اࢽذوࢽ
أَرْزِڧِࢽْمࣸ يَڟَاغَ دࣸوڟٜىٰ    تࣸࢽْدَࢽَجَّٜبٜىٰ ࢽَڟَّڟٜىٰ,أَرْزِڧِࢽْمࣸ يَصَاغَ دࣸوڟٜيٰ  تࣸࢽْدَعَڢَّبٜيٰ ࢽَڟَڟٜيٰ
وبعضهم رجم التاويل ڢيه على ؞ اصل الغواعدڢاسلک  نحهاتمل,وبعضه رجم الناويل ڢيب على ؞ اصل الفواعدڢاسلک نحهانمل
تَادَشِي إِࢽْ زَيْيِ صَلاَّ بَࢽْدَمَاتَامَاتَا مَاسࣸ خَِيْضَا,تَادَشِي إِࢽْ زَيْيِ صَلَّبَࢽْدَمَاتَامَاسࣸ خَيْکَا
18,1
کَلَ کࣸوطٜ نࣽحࣸوَّرِحࣸورٜمࣸعࣸࢽْ تࣸمَ هࣸورٜتَجَادٜىَ هࣽورٜ جࣽبࣽو,کࣽلَ کࣸوطٜ عࣽوَّࢽِ حࣸورَ مࣸعࣸࢽْتࣸمَ هࣸورٜتَجَادٜىَ هࣸورٜجࣸبࣸرْ
مذغب سࢽغ ࢽصي مࢽغ دِحر    ذمايو غام غاياࢳࢽ ࢽصارا,مذغب سࢽغ ࢽصم مࢽغ داحر ذمايوغام غايابࢽ ࢽصرا
کࣸوْاکࣸطِࢽْ مَهَڧَاأَࢽَاشي     کَࢽْ ثِرٜىٰ سَيْوَࢽْدَبَاشِي,کࣸوْاْکࣸطِࢽْ مَهَڧَاأَࢽَاشِي  کَࢽْ ثِرٜيٰ سَيْوَࢽْدَبَاشِي
إِࢽْکࣸو کَࢽَادَطَ ڧࣸوڧَرِي بِسَ کَࢽْ سَࢽِي  سࣸڟَࢽٰٜکَ وَيْکَيْ ذَاکَثِࢽْيٜيٰ مࣸتّاࢽٜي,إِࢽْکࣸوکَࢽَادَطَ ڧࣸوڧَرِي بِسَ کَࢽْ سَࢽِي  سࣸڟَࢽٜيٰکَ وَيَکَيْ ذَاکَثِࢽْٜيٰ مࣸتَاࢽٜيٰ
مَاسࣸوثَاثَادَمَيْ کࣸرْݒَرْغِيَا   أَلْحَکِࢽْ سࣸو يَࢽَاثَࢽْ أَࢽْڟِبٜيٰ,مَاسࣸوࢽَاتَادَمَيْ کࣸرْبَرْغِيَا  أَلْحَکِࢽْ سࣸويَࢽَاثَࢽْ أَࢽْڟِيٜيٰ
