CER,GroundTruth,ImageID,ImagePath,Label,Notes,Prediction,Timestamp
0.3157894736842105,اسعد : (( يتصنع المرض )) اخ . . اخ . .,train_017366,../data/muharaf_prepared_resized/train/train_017366.png,Valid but hard,,اسعد :( يقضع المرض ) اخ اخ .,2025-11-28T10:21:49
0.3157894736842105,ARCHEVÊCHÉ MARONITE,train_005538,../data/muharaf_prepared_resized/train/train_005538.png,Script mismatch (non-Arabic),,ARHVÊHÉ MARTE,2025-11-28T10:21:52
0.3153153153153153,١٢ شن الغارة على مكاريه كانوا ذاهبين فى الجرد واطلاق الرصاص عليهم وضربهم وارجاعهم عن طريقهم مراراً متعدده منسوب,train_008663,../data/muharaf_prepared_resized/train/train_008663.png,Valid but hard,,ان العارة على كرايه كنا راهبين في الجد واطلاق الرصاص عليهم وخضبم وارجاه علير را ماً مد وب,2025-11-28T10:21:55
0.3150684931506849,هيدي قطع ارواح مكبوسَي                            مطرطش عليها صباغ ترحالك,train_007106,../data/muharaf_prepared_resized/train/train_007106.png,Valid but hard,,صيدي قطع ارواح مكبوسَي                                          ط طه عيب  رالك,2025-11-28T10:21:56
0.3150684931506849,الحاج محمد الـتمين. (؟) رسول ولاء واجلال – وتجاره – الى الملك لويس، وارسل,train_000824,../data/muharaf_prepared_resized/train/train_000824.png,Valid but hard,,الحاحب مد التحينن ( رسول ولاءٍ واجلال وتحاره م ك لوليس، وارسل,2025-11-28T10:22:01
0.3150684931506849,المولودة في ٧/ ١٢/ ٥٨ وكاتيا المولودة في ١٥/ ٣/ ٥٤ اولاد المرحوم انطونيوس,train_009136,../data/muharaf_prepared_resized/train/train_009136.png,Valid but hard,,لمولودة في  ١ /٥ وكماب الولووة ف ١/  اولاد المرحوم انطسو,2025-11-28T10:22:06
0.3148148148148148,المدرسَة ما عدا دريان وذلل امام غبطته لكن لمفاده واحد تركوا راى كثيرين وقتئدئد طلب الخورى عدم الرجوع فالزمهُ,train_005701,../data/muharaf_prepared_resized/train/train_005701.png,Valid but hard,,المدسة ومعد ورين ومام عبطة لن مراه واحد روا راى كثيرين فقندية طلب الحورى عدم الرجع واه,2025-11-28T10:22:07
0.3148148148148148,مفتس العدليه العام           الى مدعى العام الاستئنافى,train_015747,../data/muharaf_prepared_resized/train/train_015747.png,Valid but hard,,ضقتس العدليه العام          اى المى الى اسف,2025-11-28T10:22:09
0.3148148148148148,هاتين المرأتين من نسب اليهما لفقدان الدلائل والامارات كما مرَّ وبتضمين المرأة نجمه المبطلة في دعواها الشخصيه,train_015422,../data/muharaf_prepared_resized/train/train_015422.png,Valid but hard,,هايه التايمن نسيس الها لسقان اولائل والامارات كا مرَ وتضين المرا اجم المطلعة عد ا الشخيه,2025-11-28T10:22:11
0.3142857142857143,واهي %% ونكون ذالك العلقة افرط من حات الخصوص الفونس النقاش وافيدونا كم,train_011056,../data/muharaf_prepared_resized/train/train_011056.png,Valid but hard,,واهي بالتمن المعين وتكون ذلك العلقة اقرط من حات الخواص الفوسَ التقاش وافيدوناكم,2025-11-28T10:22:12
0.313953488372093,سنه ٩٣١ واصل تلات ليرات سورية عما اصاب بلديتا كفرشيما من اسَتنساخ عن القديم الانتها به,train_013634,../data/muharaf_prepared_resized/train/train_013634.png,Valid but hard,,٣ وال قلاة ليرات سورية عما اصاب بلدينا كفرسما من استنَا خ العيع الشاي,2025-11-28T10:22:27
0.313953488372093,١٩٤١ والبالغة كميتة ثلاثماية وثمانون ليتراً بيعت من الاهالي بسعر الليتر ١٧ غروش كما هو,train_013843,../data/muharaf_prepared_resized/train/train_013843.png,Valid but hard,,١ وابالة مية ثلاثناية مانون لتداً بيت من الاصاليه بسعر اللير عر  اد,2025-11-28T10:22:30
0.3137254901960784,ولما لم يكن بد من التساهل واحتمال ما لا يمكن احتماله فى سبيل مصلحة البلاد فاننا لم نحجم عن هذه التضحية,train_002635,../data/muharaf_prepared_resized/train/train_002635.png,Valid but hard,,ولم كم يرمن الساه والحتام ما اليكم احتماله فى سي مصلة البلاد فالنا مل ه هذه الية,2025-11-28T10:22:59
0.3137254901960784,وكيلاً مسَخراً باجرة ريال مجيدى عن كل جلسَة يحضر بها المحكمة وذلك سَنداً على المادتين الـ ١٤٥ والـ ١٤٦ من قانون المحاكمات الحقوقية وبودر الى رؤيةَ الدعوى,train_016000,../data/muharaf_prepared_resized/train/train_016000.png,Valid but hard,,وكياً مجياً جرة ال مجد عن كل جسَة بخربها لمحكمة وذلك سَنداً على المادين الـ١ والـ١ ن المحاة القوية والدة الوة الوى,2025-11-28T10:23:01
0.3137254901960784,اخونا نجيب يهدكم السَلام وكذالك الخواجه طوبيا مهاوش,train_010812,../data/muharaf_prepared_resized/train/train_010812.png,Valid but hard,,لاونا جب يدكم السَام وكذالك الخواج ل با,2025-11-28T10:23:05
0.3135593220338983,ولدكم رجعت البارح لطرابلسَ بسَبب التعدي والهياج الذي حصل علينا من بعض اغاواة الدنادشي عشيرة بية الحسَن الذين بيوم واحد,train_008861,../data/muharaf_prepared_resized/train/train_008861.png,Valid but hard,,ولمدكم جم الرارل رايسَ سَيب التعدي والهاح الذي حصل علين من بض اغعاة النادري شر رية الية السَي ا اد,2025-11-28T10:23:07
0.3125,نصوص شعرية أو مسرحية بسيطة، تقوم,train_014363,../data/muharaf_prepared_resized/train/train_014363.png,Valid but hard,,صرة  سرحية بسيطة، تقوم,2025-11-28T10:23:09
0.3125,أريدُكِ أن تقرإي,train_014794,../data/muharaf_prepared_resized/train/train_014794.png,Valid but hard,,-أريدُي ان تقراي,2025-11-28T10:23:11
0.3125,بآرا في ٩ ت٢ ٩٢٣,train_018033,../data/muharaf_prepared_resized/train/train_018033.png,Valid but hard,,بآر في ٩ ت٢  ١٩٣١,2025-11-28T10:23:27
0.3125,اخبروني عن احوالكم وهل مراد السيد جوزيف ان ياتي عند السيدة اميلي التي كلمتكم عنها كثيرا وهي باذن الله تشفيه ؟ ..,train_016874,../data/muharaf_prepared_resized/train/train_016874.png,Valid but hard,,اخبريون عن الك مهم راد اليد جزين ان اتي عند اليدة اميل التي لكم عا ثي وي اله له شي..,2025-11-28T10:23:31
0.3125,بعد السَلام وصلنا جوابكم رقم ٣٠ الماضي وما به علم حسَب تعريفكم مرسَول لكم طى هذا,train_011760,../data/muharaf_prepared_resized/train/train_011760.png,Valid but hard,,عد السَلم مالا جايك قم ٣٠ الماجه وايه لم بسَ تويقكم رَول لكم كلى ها,2025-11-28T10:23:40
0.3125,محضر جلسة رقم 12,train_012808,../data/muharaf_prepared_resized/train/train_012808.png,Valid but hard,,حضر جلسة وقمر ٢,2025-11-28T10:23:49
0.3125,بعلم وورائها رئيس الجمهورية المسيو ملران والمسيو,train_020709,../data/muharaf_prepared_resized/train/train_020709.png,Valid but hard,,بعليم ومورابرها رئيس وعرية المحيو شران واتسيو,2025-11-28T10:24:05
0.3125,انتظره بفروغ صبر,train_005664,../data/muharaf_prepared_resized/train/train_005664.png,Valid but hard,,النظر لفروغ صير,2025-11-28T10:24:14
0.3116883116883117,Tel. (01) 303344 - Fax (01) 311967 - Boite Postale 14/5312 - Beyrouth - Liban,train_018544,../data/muharaf_prepared_resized/train/train_018544.png,Script mismatch (non-Arabic),,.el. (0) 3034 Fax(01) 31967 - oite Posae 14/512 B-iban,2025-11-28T10:24:21
0.3114754098360656,لا بيرجع ولا في يكفيها                         وخدك بكي وحرقا,train_006784,../data/muharaf_prepared_resized/train/train_006784.png,Valid but hard,,لا بيرجع ولا في يكفيها                                         ووحي حرق,2025-11-28T10:24:25
0.3113207547169811,من محكمه البترون العلية بتاريخ / ١١ تموز سنة ٩٢٣ عد ١٧٩٨ ساس ٩١٣ بمبلغ الفان وسبعماية وخمسة وثمانيون قرشاً,train_016396,../data/muharaf_prepared_resized/train/train_016396.png,Valid but hard,,من حكمة البيانة الاحية ابير ١ نو نة ٣ د ١ سا ١ بمبلغ الفان وسبعماية وخمسة وان قرشاً,2025-11-28T10:24:28
0.3111111111111111,كنت معزوم عنده على العشاء اول امس فكان العشاء,train_020883,../data/muharaf_prepared_resized/train/train_020883.png,Valid but hard,,جسعد كساب كنت معزوم عنده على العشء اول اس فكان العشأ,2025-11-28T10:24:36
0.3111111111111111,أيها السَيد الجليل الفاضل مار انطون عربضه الكلى الشرف والفايق الاحترام دامة رياسَتة للدوام,train_008850,../data/muharaf_prepared_resized/train/train_008850.png,Valid but hard,,ايها السَيد الجليل القال ما اطون عريه الكل الشرف والات الاراتم   لام,2025-11-28T10:24:45
0.3106796116504854,القرار الصادر بدعوى مرتى ابنة يوسف جرجس وبرباره زوجة جرجس توما وقمرا زوجة سليم العيسى ورفقاهم من حيتولي,train_015401,../data/muharaf_prepared_resized/train/train_015401.png,Valid but hard,,القرار الصاد بدعوى مرش اية يوسف جرجس ورباه زوجة جرجس توا وقرا ارجة ام م م وي,2025-11-28T10:24:50
0.3103448275862069,ربالين مجيدي بوادي الاسطوان بينما كان زاهباً الى مركز القضا حاملاً تحريرات للحكومه بوصف,train_008647,../data/muharaf_prepared_resized/train/train_008647.png,Valid but hard,,بري ه اري مجيد بدادي الاطوان بينما كا زرها الى حركة القضا حلاً تحرياً للم حو وف,2025-11-28T10:24:54
0.3103448275862069,هذه الليلة ايضًا في الإسكندرية بعدما ليلًا ... على القهاوي,train_015301,../data/muharaf_prepared_resized/train/train_015301.png,Valid but hard,,هذه الليه ايضا بالاسكندرية بعد ما ليلاً تقضنا لى القادي,2025-11-28T10:24:58
0.3103448275862069,كما تعلم وعملي ارفض موته شعر.,train_001253,../data/muharaf_prepared_resized/train/train_001253.png,Valid but hard,,كما تعلم وعلى الاخص لانه شعر.,2025-11-28T10:25:17
0.310126582278481,معه منتوره بنت ايوب الجميل كلاهما من قرية رشعين بموجب صك مؤرخ فى ١٣ ت١ سنة ٨٨٠  المتصل اليه بالشرا من مارينا بنت بطرس شاهين من نحو اربعين سَنة وهو حاره مشتملة,train_016081,../data/muharaf_prepared_resized/train/train_016081.png,Valid but hard,,معه متره بن ابو الجيل كاه من قية شعن بو حكم ورفى ١ ت ن ٨ المتصل اليه بالشرا نه مارينا بنب برس شاي من ار ورين سنه واوه مة ملة,2025-11-28T10:25:18
