GroundTruth,Prediction
الزجالون قال عن المقاطعه الكسَرواتيه المصححه. ليوسف ابراهيم يزبك,الزجالون قال عمن المقاطعهم الكسَروانينه المصححه ليوسف اليراهم ليند لك
ولادتي,ولال تي
بلغت العاشرة من عمري ارسَلاني والديّ الى مدرسَة الاباء اليسَوعيين,بلفت العاشرة من عمرعي ارسَلاني والديّ الى مدرسَة الاباء اليسَوعين
في البترون فدرسَت فيها سنتين عربي وابتداء فرنسَاوي وفي سنة ١٨٩٥,في البترون قدرست فيهما سنتين عربي وابتداء فرنسَاوي وفي سن١٩٥٥
فتحت مدرسَة النصر لتدريسَ العلوم العالية فارسَلاني اليها فتعلمت,متحت مدرس النصر لتدرايسف العلوم العالية فارسلاتي اليها فنعلم
ابتداء الصرف والنحو. وكانوا اسَاتذتها. الخوري يوسَف سَرور من معاد,بتداع الصرف والنحو. وكانوا اسَائذاتها. الخوري يوسَف سَرور من جعاء
والخوري يوسَف ابي صعب تحوم. ونعوم نخول البيطار كفيفان فقضيت فيها,والخوري يوسَف الي صعب تحوم. وتعوم نخول البيطار لفينان فقضيت فيها
سَنتين ورسَبت في بحث المطالب والكراسَي الافرنسَيه وكان والدي اصبح,سَنين درسَبت في بحد المطالب والثراسَي الافبر نسَيه وكان والدي اصيح
رجلاً مسناً وفقيرا لا يمكنه من متابعة تعليمي فخرجت من المدرسَة واراد,جلاً مسَنًا وققيراً لا يمكن من متابعة تعليمي فخرجت من المدرسَة والاد
والدي ان يشغلني مهنته اي جمّالاً اما انا لم ارغب هذه المهنة,والدي ان يشغلني مهته اي جمّالاً اما انا لم ارغب هذه المهنة
وفي مدة وجودي في مدرسَة البترون كنت ارغب ان احكي فرنسَاوي واجهل,وفي مدة وجودي في مدرسَة البترون كنت ارغب الا احكى قر تسَاوني واجهل
الكتابة الافرنسَية فجمعت في كراسَ الف وخمسَماية جملة عربي وتفسَيرها,الكتابية الافرنسَية فجعت في كراسَ الفم وخمسَماية وحملة عروالي وتقسَيرها
انا مخايل يوسَف منعم. ولدت في قرية كفيفان في نيسَان ١٣ /١٨٨٣ مسَيحية,انا مخايل يوسَف منعم. ولدت في قرية كفيفان في تسَان / ٨٣ مسَيحية
بالافرنسَية بخط عربي ولم يزل هذه الدفتر بين اوراقي من سَبعين,بالافرنسية بخط عربي ولم يذل هذه الدفتربين اوراخي من سَبعين
سَنة وفي اخر الدفتر الخدمة الكلدانيه مكتوبة في خط عربي كنت اخدم,سنة وفي اخر الدفتر الخدمة الكلهوانيه مكتولة في خط عربي كنت اخدكم
الى خوري كلداني في البترون وكنت في المدرسَه اشرطّ مسَابح لاوفر,الى خوري حلد الي في الينرون وكنت في المددس اشرطا مسَابح الاوفر
على ابي مصروف المدرسَة وعملت مسَابح شريط بشريط ولم يزل لدي,على ابي مصروف المدرسَة وعمل مسَابح شريط بشريط ولم يزل
معي مسَبحة منها وكنت في المدرسَة قصّ شعر التلاميذ واخذ منهم اجرة لمصروفي,معي سيحة منها وكنت في المدرسة فصقّ شعر الثلامين واخذ منهم اجرة المصروقفي
من ابوين هما يوسَف مخايل منعم ولحديه انطون عبداله صقر كفيفان وتعمّدت,من ايومن هم يوسَف مخال منعم ولحديه انطون عبد اله صمر كفيفات وتعمدت
من حضرة الاب الخوري جرجسَ البيطار في ٢٦ منه وكان عرابي جرجسَ,من حضرة الاب الخوري جرحسَ البيطار في ٢٦ منه وكان عرالي جرجس
يوسَف صادر وعرابتي حرمة جرجسَ موسَي زهره وكلهم من كفيفان,يعرسَف صادر وغرابتي حرمة جرجسَ موسَي زهره والكلهم من كفيقان
ولما بلغت السَادسَة من عمري ارسَلني والدي الى مدرسَة سَيدة النصر تعلمت,ولما بلق السَادسَة من عمري ارسَلتي والدي الى مدرسَة سَيدة النصر تعلمت
فيها المبادي العربية والسَريانية وقواعد الايمان عند المعلمون حنا الياسَ,فيها الميادي العربية والسَربانية وقواعد الاسمان عند المعلمون حنا الياس
ابي نصار كفيفان وشديد نقولا رزق جران والخوري الياسَ فرح والخوري,الي نصار القيقان وشديد نقولا رتزق جران والخوري الياسَ فيره والخوري
بولسَ وكلهم من جران وكان رئيسَ المدرسَة الخورى يوسَف رزق ولما,بولسَ وكلهم من جران وكان رئس المدرسَة الخوري يوسَف رزق ولما
مهنتي واختلافي مع واكيم البيطار,مهنشي اختلاتي مع داكم اليطار
بك عقل ارسَل لي ريالين مجيده فشلت منهم اجرة مكتوب,بك عقل ارسَل لي ريالين مجيده فشلت منهم اجرة تكثوب
مسَوكر واعدته له إياهم على بكركي والفوطه الذي ربط اجري,مسوكر واعدته له اياهم على يكرك والفوطه الذي ربط اجري
فيها بعت طلبها رئسَ المدرسَة الخوري يوحنا يونسَ فاعدتها,فيا بعت طلبها برئسَ المدرَة الخن يورصنا يوس قاعدتها
في كفيقان واقام لها ريسَا فارس طنوسَ صادر وبعد سَنتين اسَتعفى,في كفيفات واقام لها ريسَا فارس طيوسَ صادر وبعد ستتين اسَتعفف
وترشحت للرياسَة محله وترشح ضدي يواكيم البيطار وحصل خلاف,وترشمت للرياسَة محل وترشخ طدّي بواكيم البيطار وحصل خلاف
وتشكّى عليّ للبطرك الياس وتشكيت عليه فمعروضي لا اعلم ماذا,ونشكم علتي اللبطرك الياس وتكيت عليه فمعروحتي لا اعلم ماذا
حدث له. اما معروضه فعلمّوا عليه هذا اول الخلاف في كفيفان,حدد له. اما منعروض فعالمّوا عليه هذه اول الخلاف في كفيفان
تعليم البطرك نبهوا على مخايل منعم ان يسَّلم ولدنا واكيم ما هو كذا وكذ,تعاليم البنطر تبهوا على مخابل منعم ان يسَّلم ولدنا والم ما هوا كذا وكن
وارسَلوا فاحص المنسَنيور بولسَ سعاده ولما اتطلعت على,وارشلوا فاحص المنسَتيور ابولس سعاده ولما اتطلعبت على
التعليم قبلت المعروض ووضعته على راسَي واعدته للمنسنيور,التعليم قبلت المعروض ووضعته على اسي واعدته للمنسنيو
السَنكرة تعلمتها عند المعلم ابو ديب في البترون وعلمت اخوتي قزحيا وجرجس,السَتكرة تعلمتها عند المعلم الدديب في البترون وعلمت اخوتي فزحيا وجرجس
قايلا له. سَلم على البطرك وقوله ليسَ له سَلطة عليَّ,قايلاله. سلم على البطرك وقوله ليسَ له سلطة عليّ
